representation,group,task_index,task_angle,action_index,action_angle,robust_common_action,controllable_modes_in_group,group_size
normal_16,normal16_0,19,4.974188368183839,174,6.073745796940266,True,4,5
normal_16,normal16_0,20,5.235987755982988,2,0.06981317007977318,True,5,5
normal_16,normal16_0,21,5.497787143782138,2,0.06981317007977318,True,5,5
normal_16,normal16_0,22,5.759586531581287,2,0.06981317007977318,True,5,5
normal_16,normal16_0,23,6.021385919380436,2,0.06981317007977318,True,5,5
normal_16,normal16_1,0,0.0,4,0.13962634015954636,True,3,3
normal_16,normal16_1,1,0.2617993877991494,11,0.3839724354387525,True,3,3
normal_16,normal16_1,2,0.5235987755982988,14,0.4886921905584123,True,3,3
normal_16,normal16_1,3,0.7853981633974483,20,0.6981317007977318,True,3,3
normal_16,normal16_1,4,1.0471975511965976,22,0.767944870877505,True,3,3
normal_16,normal16_1,5,1.308996938995747,22,0.767944870877505,True,3,3
normal_16,normal16_1,6,1.5707963267948966,22,0.767944870877505,True,3,3
normal_16,normal16_1,7,1.832595714594046,22,0.767944870877505,True,3,3
normal_16,normal16_1,8,2.0943951023931953,32,1.117010721276371,True,2,3
normal_16,normal16_1,9,2.356194490192345,32,1.117010721276371,True,2,3
normal_16,normal16_1,10,2.617993877991494,0,0.0,True,0,3
normal_16,normal16_1,11,2.8797932657906435,0,0.0,True,0,3
normal_16,normal16_1,12,3.141592653589793,0,0.0,True,0,3
normal_16,normal16_1,13,3.4033920413889422,0,0.0,True,0,3
normal_16,normal16_1,14,3.665191429188092,0,0.0,True,0,3
normal_16,normal16_1,15,3.926990816987241,0,0.0,True,0,3
normal_16,normal16_1,16,4.1887902047863905,0,0.0,True,0,3
normal_16,normal16_1,17,4.45058959258554,0,0.0,True,0,3
normal_16,normal16_1,18,4.71238898038469,0,0.0,True,0,3
normal_16,normal16_1,19,4.974188368183839,0,0.0,True,0,3
normal_16,normal16_1,20,5.235987755982988,2,0.06981317007977318,True,3,3
normal_16,normal16_1,21,5.497787143782138,2,0.06981317007977318,True,3,3
normal_16,normal16_1,22,5.759586531581287,2,0.06981317007977318,True,3,3
normal_16,normal16_1,23,6.021385919380436,2,0.06981317007977318,True,3,3
normal_16,normal16_2,0,0.0,16,0.5585053606381855,True,4,4
normal_16,normal16_2,1,0.2617993877991494,16,0.5585053606381855,True,4,4
normal_16,normal16_2,2,0.5235987755982988,19,0.6632251157578453,True,4,4
normal_16,normal16_2,3,0.7853981633974483,23,0.8028514559173916,True,4,4
normal_16,normal16_2,4,1.0471975511965976,29,1.0122909661567112,True,4,4
normal_16,normal16_2,5,1.308996938995747,31,1.0821041362364843,True,4,4
normal_16,normal16_2,6,1.5707963267948966,31,1.0821041362364843,True,4,4
normal_16,normal16_2,7,1.832595714594046,31,1.0821041362364843,True,4,4
normal_16,normal16_2,8,2.0943951023931953,31,1.0821041362364843,True,4,4
normal_16,normal16_2,9,2.356194490192345,31,1.0821041362364843,True,4,4
normal_16,normal16_2,10,2.617993877991494,43,1.5009831567151235,True,2,4
normal_16,normal16_2,11,2.8797932657906435,51,1.7802358370342162,True,1,4
normal_16,normal16_2,12,3.141592653589793,0,0.0,True,0,4
normal_16,normal16_2,13,3.4033920413889422,0,0.0,True,0,4
normal_16,normal16_2,14,3.665191429188092,0,0.0,True,0,4
normal_16,normal16_2,15,3.926990816987241,0,0.0,True,0,4
normal_16,normal16_2,16,4.1887902047863905,0,0.0,True,0,4
normal_16,normal16_2,17,4.45058959258554,0,0.0,True,0,4
normal_16,normal16_2,18,4.71238898038469,0,0.0,True,0,4
normal_16,normal16_2,19,4.974188368183839,0,0.0,True,0,4
normal_16,normal16_2,20,5.235987755982988,0,0.0,True,0,4
normal_16,normal16_2,21,5.497787143782138,11,0.3839724354387525,False,2,4
normal_16,normal16_2,22,5.759586531581287,16,0.5585053606381855,True,4,4
normal_16,normal16_2,23,6.021385919380436,16,0.5585053606381855,True,4,4
normal_16,normal16_3,0,0.0,29,1.0122909661567112,True,4,4
normal_16,normal16_3,1,0.2617993877991494,29,1.0122909661567112,True,4,4
normal_16,normal16_3,2,0.5235987755982988,29,1.0122909661567112,True,4,4
normal_16,normal16_3,3,0.7853981633974483,29,1.0122909661567112,True,4,4
normal_16,normal16_3,4,1.0471975511965976,33,1.1519173063162575,True,4,4
normal_16,normal16_3,5,1.308996938995747,37,1.2915436464758039,True,4,4
normal_16,normal16_3,6,1.5707963267948966,42,1.4660765716752369,True,4,4
normal_16,normal16_3,7,1.832595714594046,42,1.4660765716752369,True,4,4
normal_16,normal16_3,8,2.0943951023931953,42,1.4660765716752369,True,4,4
normal_16,normal16_3,9,2.356194490192345,42,1.4660765716752369,True,4,4
normal_16,normal16_3,10,2.617993877991494,42,1.4660765716752369,True,4,4
normal_16,normal16_3,11,2.8797932657906435,48,1.6755160819145565,True,3,4
normal_16,normal16_3,12,3.141592653589793,55,1.9198621771937625,True,2,4
normal_16,normal16_3,13,3.4033920413889422,64,2.234021442552742,True,1,4
normal_16,normal16_3,14,3.665191429188092,0,0.0,True,0,4
normal_16,normal16_3,15,3.926990816987241,0,0.0,True,0,4
normal_16,normal16_3,16,4.1887902047863905,0,0.0,True,0,4
normal_16,normal16_3,17,4.45058959258554,0,0.0,True,0,4
normal_16,normal16_3,18,4.71238898038469,0,0.0,True,0,4
normal_16,normal16_3,19,4.974188368183839,0,0.0,True,0,4
normal_16,normal16_3,20,5.235987755982988,0,0.0,True,0,4
normal_16,normal16_3,21,5.497787143782138,0,0.0,True,0,4
normal_16,normal16_3,22,5.759586531581287,0,0.0,True,0,4
normal_16,normal16_3,23,6.021385919380436,29,1.0122909661567112,True,4,4
normal_16,normal16_4,0,0.0,36,1.2566370614359172,False,2,4
normal_16,normal16_4,1,0.2617993877991494,38,1.3264502315156905,True,4,4
normal_16,normal16_4,2,0.5235987755982988,38,1.3264502315156905,True,4,4
normal_16,normal16_4,3,0.7853981633974483,38,1.3264502315156905,True,4,4
normal_16,normal16_4,4,1.0471975511965976,38,1.3264502315156905,True,4,4
normal_16,normal16_4,5,1.308996938995747,40,1.3962634015954636,True,4,4
normal_16,normal16_4,6,1.5707963267948966,45,1.5707963267948966,True,4,4
normal_16,normal16_4,7,1.832595714594046,51,1.7802358370342162,True,4,4
normal_16,normal16_4,8,2.0943951023931953,54,1.8849555921538759,True,4,4
normal_16,normal16_4,9,2.356194490192345,54,1.8849555921538759,True,4,4
normal_16,normal16_4,10,2.617993877991494,54,1.8849555921538759,True,4,4
normal_16,normal16_4,11,2.8797932657906435,54,1.8849555921538759,True,4,4
normal_16,normal16_4,12,3.141592653589793,54,1.8849555921538759,True,4,4
normal_16,normal16_4,13,3.4033920413889422,60,2.0943951023931953,True,3,4
normal_16,normal16_4,14,3.665191429188092,74,2.5830872929516078,True,1,4
normal_16,normal16_4,15,3.926990816987241,0,0.0,True,0,4
normal_16,normal16_4,16,4.1887902047863905,0,0.0,True,0,4
normal_16,normal16_4,17,4.45058959258554,0,0.0,True,0,4
normal_16,normal16_4,18,4.71238898038469,0,0.0,True,0,4
normal_16,normal16_4,19,4.974188368183839,0,0.0,True,0,4
normal_16,normal16_4,20,5.235987755982988,0,0.0,True,0,4
normal_16,normal16_4,21,5.497787143782138,0,0.0,True,0,4
normal_16,normal16_4,22,5.759586531581287,0,0.0,True,0,4
normal_16,normal16_4,23,6.021385919380436,0,0.0,True,0,4
normal_16,normal16_5,0,0.0,0,0.0,True,0,5
normal_16,normal16_5,1,0.2617993877991494,0,0.0,True,0,5
normal_16,normal16_5,2,0.5235987755982988,50,1.7453292519943295,True,4,5
normal_16,normal16_5,3,0.7853981633974483,60,2.0943951023931953,True,5,5
normal_16,normal16_5,4,1.0471975511965976,60,2.0943951023931953,True,5,5
normal_16,normal16_5,5,1.308996938995747,60,2.0943951023931953,True,5,5
normal_16,normal16_5,6,1.5707963267948966,60,2.0943951023931953,True,5,5
normal_16,normal16_5,7,1.832595714594046,57,1.9896753472735358,True,5,5
normal_16,normal16_5,8,2.0943951023931953,60,2.0943951023931953,True,5,5
normal_16,normal16_5,9,2.356194490192345,65,2.2689280275926285,True,5,5
normal_16,normal16_5,10,2.617993877991494,69,2.4085543677521746,True,5,5
normal_16,normal16_5,11,2.8797932657906435,67,2.3387411976724017,True,5,5
normal_16,normal16_5,12,3.141592653589793,65,2.2689280275926285,True,5,5
normal_16,normal16_5,13,3.4033920413889422,65,2.2689280275926285,True,5,5
normal_16,normal16_5,14,3.665191429188092,70,2.443460952792061,True,4,5
normal_16,normal16_5,15,3.926990816987241,84,2.9321531433504737,True,1,5
normal_16,normal16_5,16,4.1887902047863905,0,0.0,True,0,5
normal_16,normal16_5,17,4.45058959258554,0,0.0,True,0,5
normal_16,normal16_5,18,4.71238898038469,0,0.0,True,0,5
normal_16,normal16_5,19,4.974188368183839,0,0.0,True,0,5
normal_16,normal16_5,20,5.235987755982988,0,0.0,True,0,5
normal_16,normal16_5,21,5.497787143782138,0,0.0,True,0,5
normal_16,normal16_5,22,5.759586531581287,0,0.0,True,0,5
normal_16,normal16_5,23,6.021385919380436,0,0.0,True,0,5
normal_16,normal16_6,0,0.0,0,0.0,True,0,4
normal_16,normal16_6,1,0.2617993877991494,0,0.0,True,0,4
normal_16,normal16_6,2,0.5235987755982988,0,0.0,True,0,4
normal_16,normal16_6,3,0.7853981633974483,56,1.9547687622336491,True,2,4
normal_16,normal16_6,4,1.0471975511965976,62,2.1642082724729685,True,3,4
normal_16,normal16_6,5,1.308996938995747,71,2.478367537831948,True,4,4
normal_16,normal16_6,6,1.5707963267948966,71,2.478367537831948,True,4,4
normal_16,normal16_6,7,1.832595714594046,71,2.478367537831948,True,4,4
normal_16,normal16_6,8,2.0943951023931953,71,2.478367537831948,True,4,4
normal_16,normal16_6,9,2.356194490192345,71,2.478367537831948,True,4,4
normal_16,normal16_6,10,2.617993877991494,76,2.652900463031381,True,4,4
normal_16,normal16_6,11,2.8797932657906435,81,2.827433388230814,True,4,4
normal_16,normal16_6,12,3.141592653589793,84,2.9321531433504737,True,4,4
normal_16,normal16_6,13,3.4033920413889422,84,2.9321531433504737,True,4,4
normal_16,normal16_6,14,3.665191429188092,84,2.9321531433504737,True,4,4
normal_16,normal16_6,15,3.926990816987241,84,2.9321531433504737,True,4,4
normal_16,normal16_6,16,4.1887902047863905,84,2.9321531433504737,True,4,4
normal_16,normal16_6,17,4.45058959258554,94,3.2812189937493397,True,1,4
normal_16,normal16_6,18,4.71238898038469,0,0.0,True,0,4
normal_16,normal16_6,19,4.974188368183839,0,0.0,True,0,4
normal_16,normal16_6,20,5.235987755982988,0,0.0,True,0,4
normal_16,normal16_6,21,5.497787143782138,0,0.0,True,0,4
normal_16,normal16_6,22,5.759586531581287,0,0.0,True,0,4
normal_16,normal16_6,23,6.021385919380436,0,0.0,True,0,4
normal_16,normal16_7,0,0.0,0,0.0,True,0,3
normal_16,normal16_7,1,0.2617993877991494,0,0.0,True,0,3
normal_16,normal16_7,2,0.5235987755982988,0,0.0,True,0,3
normal_16,normal16_7,3,0.7853981633974483,0,0.0,True,0,3
normal_16,normal16_7,4,1.0471975511965976,0,0.0,True,0,3
normal_16,normal16_7,5,1.308996938995747,72,2.5132741228718345,True,3,3
normal_16,normal16_7,6,1.5707963267948966,72,2.5132741228718345,True,3,3
normal_16,normal16_7,7,1.832595714594046,72,2.5132741228718345,True,3,3
normal_16,normal16_7,8,2.0943951023931953,72,2.5132741228718345,True,3,3
normal_16,normal16_7,9,2.356194490192345,72,2.5132741228718345,True,3,3
normal_16,normal16_7,10,2.617993877991494,79,2.7576202181510405,True,3,3
normal_16,normal16_7,11,2.8797932657906435,83,2.897246558310587,True,3,3
normal_16,normal16_7,12,3.141592653589793,88,3.07177948351002,True,3,3
normal_16,normal16_7,13,3.4033920413889422,94,3.2812189937493397,True,3,3
normal_16,normal16_7,14,3.665191429188092,94,3.2812189937493397,True,3,3
normal_16,normal16_7,15,3.926990816987241,94,3.2812189937493397,True,3,3
normal_16,normal16_7,16,4.1887902047863905,94,3.2812189937493397,True,3,3
normal_16,normal16_7,17,4.45058959258554,94,3.2812189937493397,True,3,3
normal_16,normal16_7,18,4.71238898038469,100,3.490658503988659,True,2,3
normal_16,normal16_7,19,4.974188368183839,110,3.839724354387525,True,1,3
normal_16,normal16_7,20,5.235987755982988,0,0.0,True,0,3
normal_16,normal16_7,21,5.497787143782138,0,0.0,True,0,3
normal_16,normal16_7,22,5.759586531581287,0,0.0,True,0,3
normal_16,normal16_7,23,6.021385919380436,0,0.0,True,0,3
normal_16,normal16_8,0,0.0,0,0.0,True,0,4
normal_16,normal16_8,1,0.2617993877991494,0,0.0,True,0,4
normal_16,normal16_8,2,0.5235987755982988,0,0.0,True,0,4
normal_16,normal16_8,3,0.7853981633974483,0,0.0,True,0,4
normal_16,normal16_8,4,1.0471975511965976,0,0.0,True,0,4
normal_16,normal16_8,5,1.308996938995747,0,0.0,True,0,4
normal_16,normal16_8,6,1.5707963267948966,82,2.8623399732707004,False,4,4
normal_16,normal16_8,7,1.832595714594046,82,2.8623399732707004,True,4,4
normal_16,normal16_8,8,2.0943951023931953,82,2.8623399732707004,True,4,4
normal_16,normal16_8,9,2.356194490192345,82,2.8623399732707004,True,4,4
normal_16,normal16_8,10,2.617993877991494,82,2.8623399732707004,True,4,4
normal_16,normal16_8,11,2.8797932657906435,85,2.9670597283903604,True,4,4
normal_16,normal16_8,12,3.141592653589793,90,3.141592653589793,True,4,4
normal_16,normal16_8,13,3.4033920413889422,95,3.3161255787892263,True,4,4
normal_16,normal16_8,14,3.665191429188092,99,3.4557519189487724,True,4,4
normal_16,normal16_8,15,3.926990816987241,99,3.4557519189487724,True,4,4
normal_16,normal16_8,16,4.1887902047863905,99,3.4557519189487724,True,4,4
normal_16,normal16_8,17,4.45058959258554,99,3.4557519189487724,True,4,4
normal_16,normal16_8,18,4.71238898038469,99,3.4557519189487724,True,4,4
normal_16,normal16_8,19,4.974188368183839,110,3.839724354387525,True,2,4
normal_16,normal16_8,20,5.235987755982988,118,4.118977034706618,True,1,4
normal_16,normal16_8,21,5.497787143782138,0,0.0,True,0,4
normal_16,normal16_8,22,5.759586531581287,0,0.0,True,0,4
normal_16,normal16_8,23,6.021385919380436,0,0.0,True,0,4
normal_16,normal16_9,0,0.0,0,0.0,True,0,5
normal_16,normal16_9,1,0.2617993877991494,0,0.0,True,0,5
normal_16,normal16_9,2,0.5235987755982988,0,0.0,True,0,5
normal_16,normal16_9,3,0.7853981633974483,0,0.0,True,0,5
normal_16,normal16_9,4,1.0471975511965976,0,0.0,True,0,5
normal_16,normal16_9,5,1.308996938995747,0,0.0,True,0,5
normal_16,normal16_9,6,1.5707963267948966,0,0.0,True,0,5
normal_16,normal16_9,7,1.832595714594046,0,0.0,True,0,5
normal_16,normal16_9,8,2.0943951023931953,94,3.2812189937493397,True,4,5
normal_16,normal16_9,9,2.356194490192345,106,3.7000980142279785,True,5,5
normal_16,normal16_9,10,2.617993877991494,106,3.7000980142279785,True,5,5
normal_16,normal16_9,11,2.8797932657906435,106,3.7000980142279785,True,5,5
normal_16,normal16_9,12,3.141592653589793,106,3.7000980142279785,True,5,5
normal_16,normal16_9,13,3.4033920413889422,106,3.7000980142279785,True,5,5
normal_16,normal16_9,14,3.665191429188092,106,3.7000980142279785,True,5,5
normal_16,normal16_9,15,3.926990816987241,109,3.8048177693476384,True,5,5
normal_16,normal16_9,16,4.1887902047863905,109,3.8048177693476384,True,5,5
normal_16,normal16_9,17,4.45058959258554,109,3.8048177693476384,True,5,5
normal_16,normal16_9,18,4.71238898038469,109,3.8048177693476384,True,5,5
normal_16,normal16_9,19,4.974188368183839,109,3.8048177693476384,True,5,5
normal_16,normal16_9,20,5.235987755982988,114,3.9793506945470716,True,4,5
normal_16,normal16_9,21,5.497787143782138,123,4.293509959906051,True,2,5
normal_16,normal16_9,22,5.759586531581287,0,0.0,True,0,5
normal_16,normal16_9,23,6.021385919380436,0,0.0,True,0,5
normal_16,normal16_10,0,0.0,0,0.0,True,0,3
normal_16,normal16_10,1,0.2617993877991494,0,0.0,True,0,3
normal_16,normal16_10,2,0.5235987755982988,0,0.0,True,0,3
normal_16,normal16_10,3,0.7853981633974483,0,0.0,True,0,3
normal_16,normal16_10,4,1.0471975511965976,0,0.0,True,0,3
normal_16,normal16_10,5,1.308996938995747,0,0.0,True,0,3
normal_16,normal16_10,6,1.5707963267948966,0,0.0,True,0,3
normal_16,normal16_10,7,1.832595714594046,0,0.0,True,0,3
normal_16,normal16_10,8,2.0943951023931953,0,0.0,True,0,3
normal_16,normal16_10,9,2.356194490192345,103,3.595378259108319,True,3,3
normal_16,normal16_10,10,2.617993877991494,103,3.595378259108319,True,3,3
normal_16,normal16_10,11,2.8797932657906435,103,3.595378259108319,True,3,3
normal_16,normal16_10,12,3.141592653589793,103,3.595378259108319,True,3,3
normal_16,normal16_10,13,3.4033920413889422,102,3.5604716740684323,True,3,3
normal_16,normal16_10,14,3.665191429188092,109,3.8048177693476384,True,3,3
normal_16,normal16_10,15,3.926990816987241,114,3.9793506945470716,True,3,3
normal_16,normal16_10,16,4.1887902047863905,120,4.1887902047863905,True,3,3
normal_16,normal16_10,17,4.45058959258554,125,4.363323129985824,True,3,3
normal_16,normal16_10,18,4.71238898038469,126,4.39822971502571,True,3,3
normal_16,normal16_10,19,4.974188368183839,126,4.39822971502571,True,3,3
normal_16,normal16_10,20,5.235987755982988,126,4.39822971502571,True,3,3
normal_16,normal16_10,21,5.497787143782138,126,4.39822971502571,True,3,3
normal_16,normal16_10,22,5.759586531581287,134,4.6774823953448035,True,2,3
normal_16,normal16_10,23,6.021385919380436,139,4.852015320544236,True,1,3
normal_16,normal16_11,0,0.0,144,5.026548245743669,True,2,4
normal_16,normal16_11,1,0.2617993877991494,0,0.0,True,0,4
normal_16,normal16_11,2,0.5235987755982988,0,0.0,True,0,4
normal_16,normal16_11,3,0.7853981633974483,0,0.0,True,0,4
normal_16,normal16_11,4,1.0471975511965976,0,0.0,True,0,4
normal_16,normal16_11,5,1.308996938995747,0,0.0,True,0,4
normal_16,normal16_11,6,1.5707963267948966,0,0.0,True,0,4
normal_16,normal16_11,7,1.832595714594046,0,0.0,True,0,4
normal_16,normal16_11,8,2.0943951023931953,0,0.0,True,0,4
normal_16,normal16_11,9,2.356194490192345,0,0.0,True,0,4
normal_16,normal16_11,10,2.617993877991494,0,0.0,True,0,4
normal_16,normal16_11,11,2.8797932657906435,116,4.049163864626845,True,4,4
normal_16,normal16_11,12,3.141592653589793,116,4.049163864626845,True,4,4
normal_16,normal16_11,13,3.4033920413889422,115,4.014257279586958,True,4,4
normal_16,normal16_11,14,3.665191429188092,115,4.014257279586958,True,4,4
normal_16,normal16_11,15,3.926990816987241,117,4.084070449666731,True,4,4
normal_16,normal16_11,16,4.1887902047863905,123,4.293509959906051,True,4,4
normal_16,normal16_11,17,4.45058959258554,127,4.4331363000655974,True,4,4
normal_16,normal16_11,18,4.71238898038469,132,4.60766922526503,True,4,4
normal_16,normal16_11,19,4.974188368183839,132,4.60766922526503,True,4,4
normal_16,normal16_11,20,5.235987755982988,132,4.60766922526503,True,4,4
normal_16,normal16_11,21,5.497787143782138,132,4.60766922526503,True,4,4
normal_16,normal16_11,22,5.759586531581287,132,4.60766922526503,True,4,4
normal_16,normal16_11,23,6.021385919380436,138,4.817108735504349,True,3,4
normal_16,normal16_12,0,0.0,143,4.991641660703783,True,5,5
normal_16,normal16_12,1,0.2617993877991494,153,5.340707511102648,True,3,5
normal_16,normal16_12,2,0.5235987755982988,165,5.759586531581287,True,1,5
normal_16,normal16_12,3,0.7853981633974483,0,0.0,True,0,5
normal_16,normal16_12,4,1.0471975511965976,0,0.0,True,0,5
normal_16,normal16_12,5,1.308996938995747,0,0.0,True,0,5
normal_16,normal16_12,6,1.5707963267948966,0,0.0,True,0,5
normal_16,normal16_12,7,1.832595714594046,0,0.0,True,0,5
normal_16,normal16_12,8,2.0943951023931953,0,0.0,True,0,5
normal_16,normal16_12,9,2.356194490192345,0,0.0,True,0,5
normal_16,normal16_12,10,2.617993877991494,0,0.0,True,0,5
normal_16,normal16_12,11,2.8797932657906435,0,0.0,True,0,5
normal_16,normal16_12,12,3.141592653589793,126,4.39822971502571,False,3,5
normal_16,normal16_12,13,3.4033920413889422,126,4.39822971502571,True,4,5
normal_16,normal16_12,14,3.665191429188092,138,4.817108735504349,True,5,5
normal_16,normal16_12,15,3.926990816987241,138,4.817108735504349,True,5,5
normal_16,normal16_12,16,4.1887902047863905,137,4.782202150464463,True,5,5
normal_16,normal16_12,17,4.45058959258554,134,4.6774823953448035,True,5,5
normal_16,normal16_12,18,4.71238898038469,138,4.817108735504349,True,5,5
normal_16,normal16_12,19,4.974188368183839,143,4.991641660703783,True,5,5
